record_type,task_id,dataset_id,evaluation_design,route_id,scout_id,expert_id,benchmark_split,analysis_split,cohort,comparison_axis,policy,requested_budget,budget_source,risk_cap,risk_cap_met,n_cases,selected_n,realized_budget,corrected_total,introduced_total,corrected_selected,introduced_selected,dangerous_introduced_selected,net_selected,corrected_capture_rate,help_rate_among_consulted,harm_rate_among_consulted,introduced_burden_per_case,scout_accuracy,final_accuracy,cost_protocol_id,cost_comparable,estimated_component_cost_ms_per_case,formal_v1_1_route,policy_may_grant_eligibility,safety_eligibility_gate_required,dataset_id_used_as_predictor,current_case_expert_output_used_for_ranking,test_used_for_fit_threshold_budget_or_route_selection,retrospective_only,comparison_status,route_selected_from_development_only,v1_1_unavailable_reason,locked_comparator_policy,comparator_corrected_selected,comparator_introduced_selected,comparator_net_selected,delta_corrected_selected,delta_introduced_selected,delta_net_selected,corrected_difference_ci_lower,corrected_difference_ci_upper,introduced_difference_ci_lower,introduced_difference_ci_upper,net_difference_ci_lower,net_difference_ci_upper,bootstrap_replicates,bootstrap_group_count,study_decision,source_commit_sha,protocol_sha256,generated_at_utc
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,reference_endpoint,always_expert,1,fixed_grid,,,1036,1036,1,107,79,107,79,36,28,1,0.1032818533,0.07625482625,0.07625482625,0.8262548263,0.8532818533,h100_gpu_forward_only_batch16_component_v0_1,True,1.369561447,True,False,True,False,False,False,True,available,True,,,,,,,,,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,dual_logistic_harm_screened_help,0.1,fixed_grid,,,1036,104,0.1003861004,107,79,1,2,0,-1,0.009345794393,0.009615384615,0.01923076923,0.001930501931,0.8262548263,0.8252895753,h100_gpu_forward_only_batch16_component_v0_1,True,0.9215613888,True,False,True,False,False,False,True,available,True,,margin,39,15,24,-38,-13,-25,-50.025,-26,-21,-6,-39,-11,1000,1036,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,entropy,0.1,fixed_grid,,,1036,104,0.1003861004,107,79,29,15,7,14,0.2710280374,0.2788461538,0.1442307692,0.01447876448,0.8262548263,0.8397683398,h100_gpu_forward_only_batch16_component_v0_1,True,0.9215613888,True,False,True,False,False,False,True,available,True,,margin,39,15,24,-10,0,-10,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,margin,0.1,fixed_grid,,,1036,104,0.1003861004,107,79,39,15,10,24,0.3644859813,0.375,0.1442307692,0.01447876448,0.8262548263,0.8494208494,h100_gpu_forward_only_batch16_component_v0_1,True,0.9215613888,True,False,True,False,False,False,True,available,True,,margin,39,15,24,0,0,0,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,dual_logistic_harm_screened_help,0.2,fixed_grid,,,1036,207,0.1998069498,107,79,3,6,0,-3,0.02803738318,0.01449275362,0.02898550725,0.005791505792,0.8262548263,0.8233590734,h100_gpu_forward_only_batch16_component_v0_1,True,0.9710721248,True,False,True,False,False,False,True,available,True,,margin,68,32,36,-65,-26,-39,-81,-50,-39,-14,-59,-20,1000,1036,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,entropy,0.2,fixed_grid,,,1036,207,0.1998069498,107,79,56,30,14,26,0.523364486,0.270531401,0.1449275362,0.02895752896,0.8262548263,0.8513513514,h100_gpu_forward_only_batch16_component_v0_1,True,0.9710721248,True,False,True,False,False,False,True,available,True,,margin,68,32,36,-12,-2,-10,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,margin,0.2,fixed_grid,,,1036,207,0.1998069498,107,79,68,32,18,36,0.6355140187,0.3285024155,0.154589372,0.03088803089,0.8262548263,0.861003861,h100_gpu_forward_only_batch16_component_v0_1,True,0.9710721248,True,False,True,False,False,False,True,available,True,,margin,68,32,36,0,0,0,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,consultation_policy_baseline_v1_1,0.3,frozen_v1_1_route_budget,,,1036,311,0.3001930502,107,79,80,43,22,37,0.7476635514,0.2572347267,0.1382636656,0.04150579151,0.8262548263,0.861969112,h100_gpu_forward_only_batch16_component_v0_1,True,1.021063548,True,False,True,False,False,False,True,available,True,,entropy,80,43,37,0,0,0,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,dual_logistic_harm_screened_help,0.3,fixed_grid,,,1036,311,0.3001930502,107,79,10,19,3,-9,0.09345794393,0.03215434084,0.06109324759,0.01833976834,0.8262548263,0.8175675676,h100_gpu_forward_only_batch16_component_v0_1,True,1.021063548,True,False,True,False,False,False,True,available,True,,entropy,80,43,37,-70,-24,-46,-88,-53.975,-40,-12,-67.025,-23,1000,1036,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,entropy,0.3,fixed_grid,,,1036,311,0.3001930502,107,79,80,43,22,37,0.7476635514,0.2572347267,0.1382636656,0.04150579151,0.8262548263,0.861969112,h100_gpu_forward_only_batch16_component_v0_1,True,1.021063548,True,False,True,False,False,False,True,available,True,,entropy,80,43,37,0,0,0,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_high_capability_image,same_budget,margin,0.3,fixed_grid,,,1036,311,0.3001930502,107,79,82,42,22,40,0.7663551402,0.2636655949,0.1350482315,0.04054054054,0.8262548263,0.8648648649,h100_gpu_forward_only_batch16_component_v0_1,True,1.021063548,True,False,True,False,False,False,True,available,True,,entropy,80,43,37,2,-1,3,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_availability,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,frozen_v1_1_availability,consultation_policy_baseline_v1_1,,,,,,,,,,,,,,,,,,,,,,,,False,True,,False,False,,not_applicable_no_frozen_route_identity,True,not_a_frozen_single_scout_v1_1_route,,,,,,,,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,reference_endpoint,scout_only,0,fixed_grid,,,485,0,0,55,28,0,0,0,0,0,,,0,0.806185567,0.806185567,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,,,,,,,,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,reference_endpoint,always_expert,1,fixed_grid,,,485,485,1,55,28,55,28,12,27,1,0.1134020619,0.05773195876,0.05773195876,0.806185567,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,,,,,,,,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,same_budget,dual_logistic_harm_screened_help,0.1,fixed_grid,,,485,48,0.09896907216,55,28,0,0,0,0,0,0,0,0,0.806185567,0.806185567,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,entropy,16,3,13,-16,-3,-13,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,same_budget,entropy,0.1,fixed_grid,,,485,48,0.09896907216,55,28,16,3,2,13,0.2909090909,0.3333333333,0.0625,0.00618556701,0.806185567,0.8329896907,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,entropy,16,3,13,0,0,0,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,same_budget,margin,0.1,fixed_grid,,,485,48,0.09896907216,55,28,20,8,3,12,0.3636363636,0.4166666667,0.1666666667,0.01649484536,0.806185567,0.8309278351,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,entropy,16,3,13,4,5,-1,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,same_budget,dual_logistic_harm_screened_help,0.2,fixed_grid,,,485,97,0.2,55,28,0,0,0,0,0,0,0,0,0.806185567,0.806185567,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,margin,34,15,19,-34,-15,-19,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,same_budget,entropy,0.2,fixed_grid,,,485,97,0.2,55,28,30,13,5,17,0.5454545455,0.3092783505,0.1340206186,0.02680412371,0.806185567,0.8412371134,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,margin,34,15,19,-4,-2,-2,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,same_budget,margin,0.2,fixed_grid,,,485,97,0.2,55,28,34,15,8,19,0.6181818182,0.3505154639,0.1546391753,0.03092783505,0.806185567,0.8453608247,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,margin,34,15,19,0,0,0,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,same_budget,dual_logistic_harm_screened_help,0.3,fixed_grid,,,485,146,0.3010309278,55,28,2,0,0,2,0.03636363636,0.01369863014,0,0,0.806185567,0.8103092784,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,entropy,39,19,20,-37,-19,-18,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,same_budget,entropy,0.3,fixed_grid,,,485,146,0.3010309278,55,28,39,19,10,20,0.7090909091,0.2671232877,0.1301369863,0.03917525773,0.806185567,0.8474226804,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,entropy,39,19,20,0,0,0,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development,development_oof,aptos_exact_duplicate_excluded_high_capability_image,same_budget,margin,0.3,fixed_grid,,,485,146,0.3010309278,55,28,40,21,9,19,0.7272727273,0.2739726027,0.1438356164,0.04329896907,0.806185567,0.8453608247,h100_gpu_forward_only_batch16_component_v0_1,False,,False,False,True,False,False,False,False,available,True,,entropy,39,19,20,1,2,-1,,,,,,,,,NO_IMPROVEMENT,509392828975a69929aa3821c37aff952800accc,57ba5c6490bc6f44b2cc78b43b8e0e1e7a3513eb63402874eca5d06071aae8a2,2026-07-30T11:02:01+08:00
